epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
276,0.152066182906497,0.152066182906497,0.3876601417494372,0.1245,0.1245,0.3522
277,0.16210029355875433,0.16210029355875433,0.3997284530432309,0.0787,0.0787,0.2797
278,0.16042935827823535,0.16042935827823535,0.3968054433162505,0.1126,0.1126,0.3351
279,0.16059191739314224,0.16059191739314224,0.39487279750514176,0.2229,0.2229,0.4713
280,0.1717802192250343,0.1717802192250343,0.4079988957068573,0.1403,0.1403,0.3740
281,0.1504548869720877,0.1504548869720877,0.38384020863912754,0.0808,0.0808,0.2834
282,0.1382128014548184,0.1382128014548184,0.370142884784697,0.1159,0.1159,0.3397
283,0.15621745586395264,0.15621745586395264,0.3918748971457991,0.1023,0.1023,0.3194
284,0.15406344892227486,0.15406344892227486,0.3845942707537052,0.1055,0.1055,0.3229
285,0.15397405889752794,0.15397405889752794,0.38287191665882486,0.1070,0.1070,0.3259
286,0.13754631885110516,0.13754631885110516,0.36720725272541066,0.0807,0.0807,0.2829
287,0.13406769482240286,0.13406769482240286,0.36436672162664446,0.0815,0.0815,0.2846
288,0.1359825729303164,0.1359825729303164,0.36635514708554645,0.0804,0.0804,0.2829
289,0.1320156974539365,0.1320156974539365,0.36148968970892476,0.0953,0.0953,0.3083
290,0.16060867915823035,0.16060867915823035,0.3951503491941523,0.1287,0.1287,0.3583
291,0.1514877917831891,0.1514877917831891,0.3854113554980472,0.0868,0.0868,0.2939
292,0.16680999865678892,0.16680999865678892,0.40219655076113275,0.1646,0.1646,0.4051
293,0.14589306599881552,0.14589306599881552,0.3775103220622709,0.0703,0.0703,0.2644
294,0.119627385617119,0.119627385617119,0.3439537878401513,0.0676,0.0676,0.2593
295,0.12018757476790311,0.12018757476790311,0.3436616091464395,0.0870,0.0870,0.2946
296,0.11923447924934022,0.11923447924934022,0.3425229870286007,0.0676,0.0676,0.2593
297,0.11185763327226247,0.11185763327226247,0.3311440158237631,0.0662,0.0662,0.2569
298,0.12214265549427843,0.12214265549427843,0.34615021153083686,0.0918,0.0918,0.3027
299,0.12423366124499334,0.12423366124499334,0.34956904955906154,0.0905,0.0905,0.3002
300,0.12388707044189923,0.12388707044189923,0.3479621136403375,0.1680,0.1680,0.4093
301,0.13612019433958888,0.13612019433958888,0.36628331608035647,0.0971,0.0971,0.3107
302,0.13109465433310155,0.13109465433310155,0.3575138166042562,0.1376,0.1376,0.3705
303,0.13953246911094613,0.13953246911094613,0.369772537697008,0.1038,0.1038,0.3216
304,0.13120923915954485,0.13120923915954485,0.3569663157219277,0.0655,0.0655,0.2555
305,0.12674545945778284,0.12674545945778284,0.3519885257928667,0.0847,0.0847,0.2903
306,0.12796720954245083,0.12796720954245083,0.35465108190960054,0.1224,0.1224,0.3496
307,0.13292152250874534,0.13292152250874534,0.36133595138964186,0.0914,0.0914,0.3018
308,0.10801505348453783,0.10801505348453783,0.32669818044858345,0.0912,0.0912,0.3017
309,0.11902602282288956,0.11902602282288956,0.34274142371865307,0.1019,0.1019,0.3189
310,0.12105876044051288,0.12105876044051288,0.34332576870703313,0.0779,0.0779,0.2779
311,0.1122434262747634,0.1122434262747634,0.3329525579986236,0.0591,0.0591,0.2427
312,0.11611524857070347,0.11611524857070347,0.3362473811591556,0.0723,0.0723,0.2687
313,0.11704164978167782,0.11704164978167782,0.33950726069680404,0.0748,0.0748,0.2729
314,0.13469960775277387,0.13469960775277387,0.36130332673479,0.0858,0.0858,0.2921
315,0.11826103517453965,0.11826103517453965,0.3376924235886169,0.0956,0.0956,0.3089
316,0.12855311564794958,0.12855311564794958,0.3536486683898519,0.1029,0.1029,0.3202
317,0.1294221428975667,0.1294221428975667,0.3549597288744205,0.0746,0.0746,0.2728
318,0.13379481863485623,0.13379481863485623,0.3613320390314113,0.0942,0.0942,0.3064
319,0.13505261360782467,0.13505261360782467,0.36200092844325027,0.0747,0.0747,0.2721
320,0.11277316122838896,0.11277316122838896,0.3321784197576925,0.0670,0.0670,0.2586
