epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
218,17.40857678490716,17.40857678490716,4.166891109621753,19.2205,19.2205,4.3643
219,16.652639672562884,16.652639672562884,4.076648221599171,18.7921,18.7921,4.3135
220,16.375731648625553,16.375731648625553,4.042263815779366,20.4106,20.4106,4.4989
221,16.804243654818148,16.804243654818148,4.09312156114627,20.6824,20.6824,4.5280
222,17.54781604457546,17.54781604457546,4.1828556349187656,21.7519,21.7519,4.6401
223,17.12920838433343,17.12920838433343,4.133368301594211,19.8072,19.8072,4.4342
224,16.525274560258197,16.525274560258197,4.060845122625633,18.9049,18.9049,4.3325
225,16.4398169646392,16.4398169646392,4.050076716189317,19.2038,19.2038,4.3675
226,16.246070191666888,16.246070191666888,4.026758573628529,18.0936,18.0936,4.2389
227,16.064889443887246,16.064889443887246,4.004059190880075,18.7849,18.7849,4.3172
228,16.329841124044883,16.329841124044883,4.037340101406657,19.5239,19.5239,4.4026
229,16.41051483154297,16.41051483154297,4.046523841980921,21.5641,21.5641,4.6262
230,16.593762397766113,16.593762397766113,4.059152105158018,26.6475,26.6475,5.1224
231,23.973142417701514,23.973142417701514,4.879077239708815,27.7745,27.7745,5.2353
232,20.940361615773792,20.940361615773792,4.55788131094405,21.9198,21.9198,4.6632
233,16.837725381593447,16.837725381593447,4.099264970412606,19.4715,19.4715,4.3953
234,16.107607583741885,16.107607583741885,4.007269985967369,19.4473,19.4473,4.3889
235,15.990037943865802,15.990037943865802,3.9914654934869764,17.6951,17.6951,4.1902
236,15.431242917035076,15.431242917035076,3.92407228195501,18.3041,18.3041,4.2578
237,14.94392645036852,14.94392645036852,3.860506654251611,17.5776,17.5776,4.1745
238,15.123795457788416,15.123795457788416,3.8822281646559142,18.2621,18.2621,4.2575
239,15.41024772540943,15.41024772540943,3.920799480259312,18.4060,18.4060,4.2749
240,15.308812424943254,15.308812424943254,3.9062356729748715,19.7981,19.7981,4.4298
241,14.960378981925345,14.960378981925345,3.8641509312183167,17.4846,17.4846,4.1632
242,14.708010441548115,14.708010441548115,3.831767857532894,19.3080,19.3080,4.3726
243,14.586615459339038,14.586615459339038,3.8163754645253234,17.3995,17.3995,4.1448
244,14.547895070668813,14.547895070668813,3.80588096533507,17.6958,17.6958,4.1903
245,16.147505373568148,16.147505373568148,4.011630065028001,17.3730,17.3730,4.1549
246,15.182501303183066,15.182501303183066,3.8917993996332783,17.8823,17.8823,4.2123
247,14.659124245514741,14.659124245514741,3.8240568752508635,17.2303,17.2303,4.1304
248,14.776191917625633,14.776191917625633,3.838285918925912,17.7742,17.7742,4.1985
249,15.045008350063014,15.045008350063014,3.874557722434584,18.1303,18.1303,4.2437
250,14.266287958299792,14.266287958299792,3.7742280742651255,16.6040,16.6040,4.0555
251,13.999665105665052,13.999665105665052,3.735388260743967,16.5377,16.5377,4.0518
252,14.545156788181615,14.545156788181615,3.807512717819616,15.8562,15.8562,3.9702
253,14.265121021786252,14.265121021786252,3.7727839133745142,15.9251,15.9251,3.9760
254,14.060241776543695,14.060241776543695,3.7464823544996886,15.8742,15.8742,3.9732
255,14.068812963124868,14.068812963124868,3.746443897287911,16.7495,16.7495,4.0790
256,13.534498266271642,13.534498266271642,3.6758563623539757,16.1883,16.1883,3.9983
257,13.644005234177047,13.644005234177047,3.6885848250200204,17.0750,17.0750,4.1149
258,14.223527212400693,14.223527212400693,3.76636902383929,17.4954,17.4954,4.1711
259,15.214615177463841,15.214615177463841,3.8928979333312985,27.2312,27.2312,5.1868
260,19.293153994792217,19.293153994792217,4.379610519411892,20.0505,20.0505,4.4538
261,16.166801736161517,16.166801736161517,4.013135563985842,19.7018,19.7018,4.4193
262,14.315569465224808,14.315569465224808,3.7779664090185716,16.2619,16.2619,4.0170
263,13.693114074500832,13.693114074500832,3.6977630847402105,16.4327,16.4327,4.0330
264,13.641982851801691,13.641982851801691,3.6899423191754632,15.8657,15.8657,3.9638
